SessionID,Avg_Session_Duration_Min,Pages_Per_Session,Bounce_Rate_Pct,Scroll_Depth_Pct,Click_Through_Rate_Pct,Cart_Additions,Search_Queries_Per_Visit,Newsletter_Signup_Rate_Pct,Video_Plays,Social_Shares
3537,2.03,3.84,28.91,66.83,1.52,0.0,0.23,1.43,1.99,0.11
3538,7.5,2.38,52.12,54.05,3.11,2.79,0.83,1.66,1.4,0.0
3539,7.09,2.82,45.44,32.71,6.14,2.06,0.99,0.0,0.05,0.84
3540,9.33,0.7,36.48,44.77,4.89,2.12,0.46,0.0,0.57,0.0
3541,4.99,8.3,50.69,52.69,4.24,5.21,1.76,1.77,1.61,0.0
3542,7.68,3.55,25.13,86.7,1.87,0.51,3.41,3.61,0.68,1.88
3543,5.86,4.81,28.7,59.15,4.07,1.12,2.29,0.84,0.0,0.99
3544,3.41,5.34,43.62,45.68,3.43,2.17,2.92,3.16,0.0,1.52
3545,7.43,4.72,37.05,69.33,3.8,0.0,1.69,0.85,2.76,1.34
3546,5.38,7.68,51.47,67.3,0.58,2.51,1.28,1.4,0.0,1.21
3547,5.33,5.29,21.05,64.76,5.3,0.27,1.5,4.32,3.84,0.05
3548,3.17,4.96,34.52,72.91,4.77,3.12,1.38,2.95,4.75,0.0
3549,1.75,2.97,62.79,67.22,2.6,3.17,0.0,2.88,1.27,0.32
3550,15.95,1.14,40.27,72.85,3.07,2.1,3.41,3.29,0.11,0.48
3551,5.51,2.87,58.71,32.92,0.0,4.66,3.62,2.87,0.25,0.83
3552,3.58,1.9,29.99,74.11,1.3,3.21,0.16,3.07,0.19,1.87
3553,2.63,3.78,49.58,63.76,4.21,0.0,2.74,1.83,3.04,0.44
3554,6.72,3.84,46.15,49.55,5.1,2.74,4.26,3.0,3.51,0.0
3555,8.61,5.88,31.98,62.57,4.94,1.95,0.92,2.91,1.94,3.31
3556,7.9,3.27,68.1,47.56,2.46,2.71,0.45,0.79,1.93,0.43
3557,6.24,1.35,59.96,62.99,3.75,2.34,2.06,4.11,2.48,1.07
3558,3.73,7.49,13.75,40.44,3.27,2.31,0.71,1.44,1.07,0.0
3559,6.7,0.69,11.78,65.57,3.11,2.21,0.94,2.45,0.12,0.97
3560,9.07,2.38,11.8,50.7,3.12,2.74,0.88,2.08,1.2,2.59
3561,5.8,3.5,44.68,42.13,3.5,2.83,0.0,0.46,0.0,0.0
3562,7.49,3.75,29.41,42.95,1.82,2.82,2.28,2.27,0.0,0.0
3563,2.97,4.03,53.81,54.03,2.64,2.53,1.86,0.81,2.93,1.14
3564,7.47,1.35,22.03,65.1,4.86,4.75,0.0,4.45,2.64,0.35
3565,7.1,4.32,33.45,61.24,2.6,0.12,0.0,0.0,0.0,1.49
3566,5.32,3.44,55.54,32.87,4.32,1.66,2.68,1.63,3.01,0.57
3567,3.1,4.75,55.87,67.12,2.7,2.45,2.67,2.55,1.55,0.0
3568,7.5,3.2,25.63,54.31,3.57,1.0,1.33,2.5,0.02,1.73
3569,5.08,1.63,31.84,44.62,5.74,1.65,2.47,3.31,2.32,0.09
3570,9.19,3.54,58.57,48.8,1.57,3.33,2.89,3.64,0.19,1.16
3571,14.24,7.85,37.22,59.29,0.53,0.63,2.35,3.62,2.34,0.0
3572,3.7,3.41,46.78,51.15,3.12,2.51,0.81,1.15,3.96,0.75
3573,6.55,2.77,49.7,29.78,6.56,0.98,1.54,1.07,2.11,2.58
3574,4.75,3.46,38.98,52.94,1.88,2.43,3.02,3.07,3.37,0.0
3575,6.17,4.03,32.81,51.89,2.6,0.3,1.93,1.43,1.95,0.0
3576,5.52,1.31,43.99,72.44,3.53,3.12,1.11,2.18,1.95,0.0
3577,7.19,3.3,74.12,46.63,5.77,2.5,0.0,3.1,3.42,0.0
3578,4.04,2.25,34.92,36.36,2.78,3.02,1.3,2.85,2.15,0.8
3579,5.83,3.96,48.25,52.33,3.61,3.64,2.1,2.31,2.76,0.0
3580,0.5,0.19,44.27,67.29,3.45,1.37,0.11,5.18,0.0,0.63
3581,8.95,2.85,50.26,40.78,5.07,3.01,0.13,0.0,3.25,0.49
3582,5.43,1.88,33.45,22.6,4.19,3.59,1.08,2.81,0.33,0.71
3583,11.74,6.1,24.13,58.66,2.67,2.9,1.35,0.67,2.9,1.61
3584,8.73,1.78,34.09,57.17,4.8,2.61,0.2,1.69,2.41,0.85
3585,6.46,2.34,45.46,46.16,3.1,4.31,2.57,0.0,2.03,2.21
3586,11.5,6.15,48.34,27.56,1.88,3.26,1.48,2.43,0.0,0.98
3587,6.7,4.39,70.74,82.76,2.56,0.56,2.75,2.27,2.69,1.07
3588,1.92,3.48,59.79,10.53,4.11,0.56,1.68,4.03,3.22,1.55
3589,6.36,1.33,44.3,51.19,2.91,5.19,1.26,2.86,2.45,1.32
3590,5.46,1.93,30.88,69.23,4.72,2.12,2.66,1.79,1.09,0.0
3591,5.89,3.36,48.03,49.35,6.52,0.07,0.24,0.63,2.69,1.31
3592,5.38,4.95,39.17,60.7,3.0,1.04,2.55,2.88,0.27,2.36
3593,6.79,5.81,60.48,57.26,2.0,1.79,2.7,3.9,0.49,0.0
3594,6.63,0.84,51.24,57.1,1.56,1.76,0.62,2.44,2.37,0.28
3595,2.11,4.17,54.75,53.41,4.18,4.7,3.3,2.18,2.39,1.15
3596,3.82,4.35,55.08,38.56,4.31,2.75,2.0,1.97,0.0,2.14
3597,6.8,3.84,58.42,63.69,2.29,2.72,1.95,2.72,2.19,0.41
3598,6.8,0.41,77.93,37.67,5.03,3.5,1.65,2.7,0.6,1.25
3599,4.57,1.91,47.83,27.93,5.18,0.0,0.24,2.06,2.5,0.0
3600,5.64,4.83,24.26,61.62,3.58,2.25,0.29,0.81,3.14,2.75
3601,4.66,7.64,40.12,69.7,0.45,0.0,2.03,2.74,3.54,0.0
3602,5.54,3.92,76.12,13.68,3.21,3.51,0.0,0.93,0.0,0.45
3603,5.3,5.99,25.2,47.33,3.11,2.68,2.06,1.57,0.0,1.75
3604,9.41,5.79,49.35,86.65,3.13,2.41,1.23,2.66,1.93,0.59
3605,4.85,4.81,48.98,62.0,4.32,1.38,1.06,1.94,1.3,0.04
3606,8.59,4.35,32.03,58.61,2.82,1.87,1.67,2.57,1.61,1.83
3607,8.93,1.79,37.8,64.69,3.05,2.7,2.02,4.13,2.1,0.92
3608,10.79,3.99,31.33,82.13,7.03,3.16,2.73,0.0,2.96,0.8
3609,5.91,2.58,47.91,58.92,2.33,5.67,2.04,0.0,1.01,0.25
3610,5.88,4.96,79.47,61.88,3.48,0.89,0.4,0.1,1.22,0.0
3611,6.63,3.08,52.2,71.57,0.46,1.89,0.95,0.0,1.8,1.28
3612,6.53,5.25,45.96,7.91,3.93,3.67,2.6,5.18,1.37,1.8
3613,4.58,8.51,46.64,45.29,2.31,0.69,0.83,0.82,1.43,1.48
3614,0.5,3.53,48.36,40.58,4.26,3.61,0.61,2.15,1.17,0.78
3615,5.22,3.63,50.22,31.13,6.21,0.85,0.32,1.14,1.94,1.13
3616,1.13,3.97,30.74,53.3,6.41,3.36,0.14,2.1,1.61,1.95
3617,0.5,5.99,49.85,68.5,2.97,0.68,1.72,0.0,3.62,2.54
3618,7.27,3.87,49.42,92.58,3.17,1.65,1.34,2.68,1.69,0.25
3619,2.86,4.25,60.3,73.6,3.33,3.1,3.39,4.95,2.97,0.0
3620,3.02,4.53,37.05,87.06,4.12,2.26,2.43,0.0,1.65,0.33
3621,0.5,7.73,35.08,78.18,3.94,1.81,2.64,4.15,0.62,0.52
3622,8.94,3.85,72.1,32.08,1.25,0.0,1.02,3.3,2.83,2.11
3623,5.13,0.01,49.22,51.55,0.7,3.52,1.18,1.0,1.63,0.94
3624,6.54,5.32,37.41,0.87,3.43,2.19,2.95,4.41,1.4,1.79
3625,9.4,4.36,82.08,60.54,4.42,4.69,2.3,1.87,1.41,0.11
3626,5.31,4.93,41.14,79.61,4.8,0.93,2.77,3.66,2.37,1.38
3627,9.19,4.93,61.0,38.31,2.74,3.49,2.37,0.0,0.0,0.0
3628,7.73,2.85,41.21,52.48,3.26,1.78,2.58,1.69,2.78,1.84
3629,13.63,2.87,51.59,57.06,4.59,2.65,0.0,0.68,2.68,0.0
3630,3.14,0.0,37.57,50.07,3.34,3.38,0.07,0.0,3.25,0.97
3631,1.05,3.21,50.6,97.84,4.44,4.13,0.28,2.49,3.2,1.13
3632,7.49,2.5,31.6,73.95,4.17,2.22,1.46,0.48,1.59,0.0
3633,4.09,7.53,51.83,72.46,0.07,3.12,1.21,3.4,1.31,0.0
3634,5.46,3.58,59.3,68.84,2.68,3.95,1.56,1.17,2.66,1.21
3635,3.91,0.82,57.18,69.13,4.06,0.6,1.98,0.0,2.91,0.0
3636,7.47,4.69,22.57,100.0,3.94,2.68,3.03,1.18,0.19,0.0
3637,3.91,3.78,23.66,12.45,0.94,1.94,1.57,2.16,0.42,2.78
3638,10.0,3.75,68.68,48.45,4.25,4.29,1.74,4.69,2.76,0.0
3639,5.33,0.16,44.06,69.75,0.66,0.76,2.14,1.73,4.04,0.9
3640,7.55,4.79,43.7,68.55,3.0,2.9,0.92,2.27,4.52,0.09
3641,7.17,2.89,59.65,41.57,3.17,2.22,1.36,3.16,1.64,0.0
3642,4.33,5.16,73.17,49.41,1.1,1.76,0.0,1.61,0.53,0.36
3643,10.14,3.33,42.26,63.92,2.43,0.0,0.83,1.96,0.0,0.0
3644,4.2,4.42,55.68,45.77,3.2,2.07,0.76,0.73,0.0,0.69
3645,7.61,4.05,34.79,47.68,5.34,0.88,2.24,2.15,1.16,1.55
3646,6.71,7.62,63.06,46.37,6.31,1.92,1.55,2.22,0.0,0.74
3647,4.59,6.24,16.32,86.87,2.84,3.68,0.6,3.54,1.41,1.42
3648,4.77,4.14,52.85,59.63,4.52,3.92,0.71,1.76,0.7,0.0
3649,6.69,0.68,35.79,58.86,3.67,3.53,1.94,2.21,2.07,0.98
3650,10.58,2.66,55.55,32.27,1.75,3.24,2.04,1.31,2.36,1.89
3651,3.41,5.1,50.14,62.16,3.33,1.69,1.67,1.86,0.0,0.5
3652,1.37,2.79,39.13,33.25,2.58,1.32,0.17,1.77,3.62,0.14
3653,4.17,9.03,62.91,85.48,2.79,0.0,1.44,4.42,2.62,0.63
3654,3.48,4.78,43.58,47.93,1.83,0.24,1.6,1.56,0.86,2.35
3655,11.21,3.64,54.76,28.07,4.37,1.05,1.14,0.0,4.04,0.36
3656,3.21,5.68,54.79,66.96,2.9,2.45,1.19,0.0,2.31,0.45
3657,0.77,4.07,33.45,54.79,0.59,1.01,2.08,1.29,1.04,0.11
3658,1.54,3.86,70.31,74.36,3.37,0.39,0.45,2.59,2.57,1.23
3659,7.94,3.22,14.13,100.0,1.17,0.0,1.04,1.4,4.41,1.72
3660,5.08,2.07,38.29,75.09,3.42,0.97,1.36,0.14,1.72,1.04
3661,5.87,5.59,24.87,45.24,1.94,0.42,1.42,2.28,4.63,1.1
3662,12.83,3.58,28.45,69.23,1.64,1.96,1.44,4.03,0.0,1.43
3663,5.91,4.98,36.43,66.6,5.06,2.28,0.17,0.0,0.0,1.41
3664,3.85,4.49,47.58,87.23,4.86,3.83,0.0,2.33,2.28,0.06
3665,6.58,3.79,38.78,42.98,4.22,1.3,0.0,3.79,1.77,0.01
3666,5.48,5.94,50.02,92.69,3.16,3.82,0.0,3.74,2.55,0.0
3667,5.42,1.01,69.99,70.87,4.52,4.35,4.48,0.4,1.4,0.98
3668,2.5,4.93,52.09,46.89,4.17,1.09,0.0,2.83,1.64,1.02
3669,5.35,3.79,38.89,51.76,5.81,0.0,0.8,4.87,2.69,1.95
3670,6.17,3.85,62.4,41.06,2.58,4.71,0.0,1.31,0.24,2.62
3671,5.42,0.45,42.65,67.26,5.26,5.63,2.52,1.04,0.0,1.53
3672,2.14,1.64,46.71,68.59,5.23,1.97,2.54,0.53,0.82,0.73
3673,8.58,1.82,41.51,62.39,2.05,3.68,2.15,1.07,2.29,1.34
3674,4.82,4.54,48.56,71.87,1.24,0.63,1.16,3.56,2.76,0.38
3675,5.9,2.68,34.45,23.12,4.61,1.47,0.68,0.2,2.04,0.97
3676,1.13,5.18,43.34,50.89,6.5,2.03,0.98,0.75,1.83,0.0
3677,4.73,3.17,40.61,60.13,3.1,0.0,3.26,1.23,3.06,2.21
3678,7.43,1.28,38.54,86.23,3.17,1.06,0.0,2.58,0.63,1.89
3679,4.92,6.0,39.17,69.31,3.33,5.69,2.39,1.08,0.0,0.0
3680,7.63,1.72,66.59,53.63,2.58,5.58,2.22,0.77,1.27,1.22
3681,4.52,1.93,54.9,60.44,3.22,2.71,1.32,2.57,0.85,0.19
3682,5.72,0.58,70.73,67.21,2.26,1.3,0.0,1.68,0.44,1.36
3683,5.08,3.28,28.76,46.01,2.53,2.73,2.48,0.57,0.06,0.0
3684,4.59,4.18,60.55,29.2,4.69,0.4,3.51,4.08,1.66,0.0
3685,5.01,1.82,42.25,50.79,1.0,5.3,2.7,2.81,1.42,0.0
3686,5.69,7.57,39.22,54.89,5.67,3.0,3.36,2.64,1.74,0.35
3687,6.88,4.74,40.32,36.79,2.2,3.96,4.38,2.34,1.33,2.2
3688,4.78,6.38,58.57,54.14,3.09,2.22,1.19,4.08,2.69,0.81
3689,6.48,4.69,31.07,49.21,3.65,2.57,0.46,0.67,0.0,0.0
3690,4.58,3.49,43.98,64.7,3.44,1.85,0.99,1.59,2.31,0.9
3691,6.46,2.51,40.45,69.42,5.03,1.29,2.52,2.96,3.62,0.0
3692,11.69,4.0,44.71,79.29,2.98,0.75,0.0,2.14,0.49,1.31
3693,8.45,4.44,43.63,71.92,0.0,3.21,0.0,0.29,3.35,1.74
3694,5.39,1.45,11.95,46.69,4.9,3.22,0.68,3.29,3.95,0.0
3695,6.23,3.26,48.94,36.11,1.59,0.13,4.11,0.5,3.06,1.68
3696,3.16,8.3,25.32,38.85,3.67,0.68,1.95,3.93,0.26,0.13
3697,3.78,0.01,47.71,35.49,0.51,2.37,1.29,0.0,1.95,0.33
3698,8.85,5.72,18.0,53.21,3.19,1.31,2.5,4.21,2.58,1.17
3699,6.0,3.37,42.33,36.94,2.93,3.76,0.78,2.47,3.21,0.46
3700,7.22,8.09,45.01,63.08,3.58,4.82,1.53,3.24,0.17,0.0
3701,12.04,6.0,29.75,37.44,3.21,2.89,2.31,0.96,1.64,1.98
3702,2.83,3.9,67.99,38.46,3.87,0.0,1.3,0.98,1.01,0.05
3703,4.95,2.89,45.91,64.9,3.35,1.77,3.49,3.06,2.03,0.16
3704,6.51,2.2,54.26,58.98,5.04,2.69,1.44,4.87,1.66,0.0
3705,5.23,3.42,51.15,49.94,4.55,0.0,2.94,1.82,2.07,0.01
3706,1.36,2.23,77.21,51.67,5.11,4.31,2.04,2.93,0.0,1.41
3707,3.63,2.76,68.65,93.84,3.44,3.84,0.43,1.04,1.88,1.53
3708,7.33,4.8,25.84,84.66,2.96,2.29,2.24,1.58,1.7,2.06
3709,1.29,2.73,44.13,80.12,5.27,1.37,0.29,3.91,3.04,0.62
3710,5.04,5.45,32.97,23.54,4.26,4.72,1.05,1.9,1.9,1.91
3711,8.15,0.0,28.12,76.98,2.1,2.74,1.66,2.57,0.0,1.23
3712,4.25,1.72,45.32,21.52,5.46,2.67,1.1,0.17,3.36,2.75
3713,7.96,6.48,33.52,61.67,2.14,0.0,0.0,3.37,1.49,0.92
3714,6.11,3.09,20.39,34.79,3.84,3.01,1.28,1.79,0.0,1.25
3715,5.48,4.5,22.17,40.16,3.84,3.95,1.57,0.0,1.51,1.87
3716,7.82,1.14,46.45,23.89,2.6,2.49,2.82,0.0,1.14,0.0
3717,3.33,2.52,37.01,71.8,2.5,4.45,0.08,4.33,2.0,0.51
3718,5.32,1.79,35.83,49.22,4.39,0.24,1.68,0.0,1.89,2.72
3719,4.82,6.94,47.28,57.42,4.5,0.0,0.0,1.18,3.04,0.07
3720,12.17,7.57,43.8,50.32,5.69,2.59,0.38,3.22,1.62,2.47
3721,9.8,5.61,23.34,74.69,2.4,2.8,3.03,5.21,1.49,0.81
3722,4.11,2.87,34.67,81.26,2.09,3.88,2.27,2.68,0.97,1.86
3723,14.62,4.9,11.54,27.43,1.61,5.93,2.92,1.51,1.03,0.61
3724,8.84,3.41,23.68,8.61,4.65,4.36,0.7,1.82,2.56,0.08
3725,9.53,2.95,51.95,36.47,1.97,3.09,2.17,0.0,0.28,1.98
3726,3.39,2.09,34.52,48.76,5.88,0.67,2.23,2.37,0.98,0.0
3727,11.0,3.44,42.72,73.62,4.52,0.0,0.53,1.67,2.48,0.06
3728,2.39,8.03,58.53,14.81,3.18,2.87,1.78,2.78,5.04,0.44
3729,5.59,6.27,61.27,70.27,3.14,1.04,0.42,0.0,1.19,0.0
3730,4.18,1.85,27.48,61.55,3.24,1.29,0.0,1.21,1.52,0.81
3731,0.5,0.34,40.93,20.4,4.1,3.22,0.77,1.28,3.73,1.73
3732,9.2,3.16,41.99,0.0,6.72,3.11,2.48,1.84,0.78,1.27
3733,4.23,4.66,44.73,87.86,3.2,1.38,0.0,1.5,2.88,1.36
3734,9.1,4.36,36.67,42.62,1.96,2.36,1.64,1.42,1.88,0.51
3735,7.22,3.53,26.99,45.37,1.93,2.63,3.66,1.59,1.08,0.0
3736,0.5,6.18,54.02,83.46,2.48,0.0,0.0,1.1,2.8,0.0
3737,3.78,4.99,25.73,73.72,4.13,1.56,1.65,2.91,2.5,0.0
3738,1.1,2.6,46.26,56.5,2.67,4.71,2.16,3.82,0.81,2.39
3739,0.62,1.98,51.31,10.43,5.2,2.38,0.52,0.0,1.65,0.33
3740,4.63,3.28,40.27,47.95,2.07,0.45,1.65,2.28,2.56,1.95
3741,1.9,4.72,38.8,71.75,3.55,2.54,1.31,3.56,4.3,0.4
3742,5.13,5.72,41.68,50.39,4.88,2.85,0.18,5.4,1.85,0.23
3743,7.14,3.57,43.95,54.22,0.47,1.48,2.22,3.33,1.18,2.06
3744,7.86,3.47,42.86,83.03,1.94,1.38,0.0,1.0,0.0,0.0
3745,6.55,1.69,44.46,24.64,4.27,3.83,1.91,0.67,3.98,0.0
3746,9.5,1.79,28.42,91.8,5.02,4.99,2.12,0.85,1.41,0.52
3747,8.65,2.79,17.61,38.62,5.17,1.22,1.35,0.0,0.45,2.13
3748,2.49,5.35,45.02,79.53,2.54,0.0,0.2,2.96,3.14,0.04
3749,4.78,3.64,48.63,46.44,4.43,1.26,3.97,0.54,0.61,0.84
3750,1.85,8.46,35.64,59.86,5.28,0.62,2.02,1.61,2.58,0.0
3751,6.35,5.01,53.95,58.05,2.27,1.73,1.59,4.66,2.94,1.22
3752,10.19,6.21,35.85,28.39,2.5,1.22,0.82,3.33,0.0,0.49
3753,5.21,3.39,49.46,51.84,2.3,3.86,1.84,3.41,1.98,2.78
3754,5.84,1.98,50.35,24.45,4.92,4.81,3.76,1.61,2.02,1.98
3755,7.92,2.11,51.95,70.56,2.08,0.86,0.69,1.34,1.74,0.4
3756,10.06,3.76,16.71,35.11,6.97,0.37,2.78,0.0,0.75,1.18
3757,3.52,6.94,71.81,49.52,3.11,2.78,1.22,2.71,1.0,0.56
3758,7.91,1.73,35.88,47.09,4.1,1.74,1.83,3.08,0.71,2.8
3759,7.08,5.98,28.0,46.01,2.02,2.46,0.0,1.93,2.24,0.11
3760,0.68,2.41,61.87,42.04,0.96,0.0,0.56,4.38,4.13,1.32
3761,8.54,6.34,53.28,33.84,2.24,1.19,0.44,1.33,0.68,0.37
3762,7.31,3.31,36.21,63.17,2.14,3.27,0.94,0.44,4.4,1.18
3763,11.03,1.04,38.61,45.46,5.31,2.53,0.69,1.94,0.94,1.88
3764,0.5,3.0,60.46,78.98,3.5,1.76,0.44,3.24,5.15,1.4
3765,9.75,2.1,16.14,64.76,6.09,2.38,2.82,2.7,2.86,1.26
3766,5.47,4.49,27.79,68.59,2.86,4.69,2.02,3.06,0.0,0.95
3767,5.16,5.57,46.45,69.65,4.56,1.05,2.72,1.78,0.24,0.0
3768,2.32,4.86,65.31,35.28,5.22,0.31,1.97,4.21,0.0,0.29
3769,7.98,0.37,37.82,72.67,1.93,2.93,0.29,0.1,2.4,0.83
3770,8.27,7.84,39.14,44.81,3.07,0.0,3.07,2.16,5.24,1.45
3771,11.78,5.08,64.66,67.39,1.49,1.22,0.0,0.0,1.38,1.83
3772,2.29,0.8,30.46,32.35,4.65,1.99,0.93,2.08,1.97,1.21
3773,3.92,6.86,58.38,41.39,5.15,0.92,1.23,2.34,2.03,0.97
3774,4.15,2.84,53.93,63.58,3.09,1.52,2.95,3.07,2.38,0.0
3775,5.01,1.23,74.51,26.37,1.15,4.08,0.0,0.22,1.91,1.06
3776,8.0,4.76,46.43,52.92,1.82,3.19,0.76,3.2,1.74,1.05
3777,5.07,1.95,37.91,49.52,4.69,4.27,1.61,2.63,0.0,0.55
3778,8.2,6.45,70.02,65.77,4.9,5.0,2.27,1.3,0.0,0.08
3779,5.67,2.27,48.55,34.44,3.79,1.26,1.92,0.49,2.79,0.95
3780,7.44,1.6,41.45,79.61,2.76,1.87,1.52,0.0,2.35,2.4
3781,2.89,3.76,50.47,67.16,2.13,1.15,2.5,1.76,3.74,1.16
3782,7.41,2.72,67.53,30.77,5.25,2.14,0.58,0.78,5.87,0.94
3783,7.81,2.26,54.32,0.0,4.42,2.15,2.57,1.84,2.02,1.08
3784,8.71,4.02,34.13,56.18,0.89,4.93,2.73,6.08,3.84,1.73
3785,8.12,8.12,36.98,30.79,4.33,5.53,2.71,3.85,2.06,0.53
3786,5.79,5.34,52.12,53.34,0.27,1.81,0.98,4.17,2.33,0.0
3787,9.97,1.72,71.03,65.83,4.23,4.75,2.76,2.12,2.96,0.0
3788,3.62,1.84,59.32,55.62,4.09,1.38,0.0,0.0,3.43,0.3
3789,10.36,5.19,49.87,92.87,5.04,2.48,2.45,3.12,0.0,0.31
3790,4.86,3.66,29.88,18.65,3.77,2.58,2.44,2.42,1.46,2.48
3791,3.27,5.44,63.84,85.15,4.03,0.01,2.76,2.57,2.7,0.0
3792,8.44,5.78,44.87,39.44,4.76,2.79,0.21,4.04,0.83,0.0
3793,3.45,2.34,69.59,36.29,4.14,2.8,1.25,1.36,2.84,2.65
3794,6.53,1.91,49.42,72.33,1.25,3.28,0.38,3.52,1.52,1.57
3795,1.25,6.61,43.55,36.14,2.25,3.6,0.0,2.1,3.24,2.04
3796,8.42,2.51,37.4,37.91,6.69,3.19,0.29,0.6,0.05,0.55
3797,4.11,1.95,34.75,54.63,3.05,2.53,1.43,0.0,2.34,1.84
3798,5.08,2.83,48.31,46.18,5.78,1.5,2.91,3.25,0.41,0.66
3799,6.34,2.03,41.51,48.2,3.26,1.48,1.53,3.92,1.65,0.27
3800,6.31,0.0,41.59,67.24,3.32,2.7,0.0,0.18,0.0,1.49
3801,10.02,3.54,63.75,52.84,3.78,2.0,1.91,3.84,1.09,0.68
3802,0.5,0.11,26.57,100.0,2.57,1.22,1.61,4.53,0.61,0.5
3803,0.99,1.16,42.43,54.48,3.06,3.46,1.56,1.71,2.24,0.93
3804,5.33,5.9,45.9,47.54,5.57,0.0,1.66,1.43,2.28,0.0
3805,4.39,0.54,46.92,30.69,3.38,5.03,2.4,0.88,0.14,2.15
3806,5.6,0.0,38.52,36.28,3.34,3.28,1.64,0.0,0.0,0.96
3807,11.15,6.12,52.43,45.13,1.35,2.97,1.23,2.39,1.94,0.64
3808,7.58,5.27,67.21,15.9,1.37,2.91,0.86,1.59,1.15,1.35
3809,1.16,2.61,56.53,24.43,5.99,0.4,0.23,1.11,1.33,0.0
3810,7.05,5.77,44.0,79.32,0.16,4.15,0.0,1.19,3.52,0.0
3811,3.97,2.69,39.47,71.59,4.85,2.29,2.03,0.2,2.7,1.04
3812,4.68,2.85,25.08,37.88,2.62,2.27,1.24,1.58,0.56,0.72
3813,7.15,8.57,54.71,57.5,5.22,2.78,1.21,3.7,0.72,0.33
3814,1.11,3.81,43.08,94.9,1.36,1.97,1.22,0.0,2.84,0.0
3815,8.07,0.28,52.5,52.6,1.55,3.54,0.0,0.0,1.83,0.24
3816,1.09,5.29,72.03,37.1,5.55,2.53,0.59,2.42,0.26,1.32
3817,4.31,3.66,53.3,63.41,2.88,3.24,1.22,1.05,0.0,0.72
3818,6.42,1.12,44.97,92.49,4.01,1.58,1.47,0.0,1.7,0.1
3819,6.15,3.6,53.42,38.89,4.77,2.48,2.16,2.21,0.0,0.35
3820,0.98,3.7,48.16,30.18,2.81,5.39,2.32,1.15,0.44,0.54
3821,4.01,7.61,60.23,17.83,3.24,2.49,1.76,2.21,0.95,1.06
3822,2.1,1.88,37.01,47.76,4.87,3.29,1.03,0.14,3.58,1.07
3823,4.7,2.68,66.63,85.11,4.2,1.4,1.29,5.36,1.47,0.52
3824,5.17,3.12,47.32,49.64,7.17,2.07,2.56,4.08,3.33,1.06
3825,7.22,1.43,33.31,47.21,2.48,0.0,1.98,0.0,4.43,1.15
3826,5.98,3.34,49.94,30.94,3.34,2.8,0.76,3.0,0.0,0.26
3827,4.1,7.54,42.81,39.86,3.08,4.47,0.38,2.13,2.48,1.96
3828,5.56,3.64,36.92,91.15,4.2,3.03,1.55,0.0,2.59,0.15
3829,5.82,1.2,77.8,54.21,1.07,0.49,1.62,0.0,2.1,2.04
3830,7.35,3.7,61.37,39.3,1.28,3.55,1.39,4.1,1.07,0.83
3831,6.58,2.29,40.95,45.96,1.67,1.22,1.51,0.91,1.81,2.36
3832,5.77,5.27,26.06,73.88,4.26,2.53,0.69,2.07,2.13,0.62
3833,2.8,3.11,57.43,52.63,3.44,2.1,0.0,3.52,1.87,1.88
3834,5.8,2.81,29.34,49.06,1.85,1.46,4.19,0.0,1.78,1.74
3835,4.24,5.4,57.4,66.03,4.1,2.55,0.75,2.41,2.06,0.31
3836,12.6,4.71,38.0,45.41,0.77,0.0,0.0,3.43,1.79,0.0
3837,6.1,1.97,63.7,37.78,4.02,4.68,3.36,1.71,0.98,0.0
3838,2.76,7.25,66.08,25.31,1.99,0.0,0.1,2.9,0.0,2.51
3839,9.93,1.5,43.96,66.29,1.93,0.0,0.99,2.68,1.55,0.0
3840,7.97,2.04,28.53,43.72,3.47,2.02,3.65,4.15,3.94,2.28
3841,12.46,3.23,53.04,40.66,3.76,5.47,3.92,3.75,0.23,1.21
3842,3.04,4.84,49.96,18.01,1.13,4.13,1.47,3.0,1.23,1.26
3843,4.69,3.91,26.44,38.55,6.07,3.24,3.36,3.45,1.56,0.99
3844,3.23,4.12,40.54,56.1,4.19,1.88,0.53,0.5,4.58,1.29
3845,3.0,4.53,36.44,49.91,4.08,4.71,0.96,1.92,3.97,0.7
3846,3.67,6.35,64.72,57.64,4.42,0.96,2.25,1.0,1.42,0.15
3847,8.53,5.33,45.01,69.48,1.77,0.11,0.97,2.32,2.08,0.0
3848,4.83,3.51,32.94,44.05,1.81,0.89,2.36,3.34,0.67,2.48
3849,8.53,2.2,50.61,40.94,7.27,1.1,4.12,1.91,4.01,1.09
3850,5.03,6.87,36.02,24.33,3.9,2.71,1.06,0.02,3.51,1.38
3851,4.46,6.77,32.69,84.31,3.16,0.57,0.0,1.45,1.95,0.67
3852,7.0,3.57,55.77,28.78,1.13,0.78,0.72,1.35,3.18,2.37
3853,3.32,2.67,25.49,25.84,1.6,0.45,3.37,2.38,1.55,0.7
3854,9.33,6.61,70.05,32.98,3.31,0.0,1.43,1.53,2.19,1.2
3855,6.74,3.08,55.95,95.74,4.71,2.22,1.26,0.93,0.21,0.59
3856,3.36,3.43,31.84,51.89,2.96,1.41,0.0,1.0,0.35,0.0
3857,3.14,3.56,30.66,37.45,2.17,2.91,2.09,2.89,0.81,0.58
3858,6.81,3.69,45.39,0.0,1.7,0.76,1.52,1.23,0.0,0.33
